+-------+---------------------+-------+
| Epoch |         bpd         |   lr  |
+-------+---------------------+-------+
|   1   |  0.5605337392552963 | 0.001 |
|   2   |  0.5060742807272977 | 0.001 |
|   3   |  0.4817180525073716 | 0.001 |
|   4   | 0.47597924387210827 | 0.001 |
|   5   |  0.4229699627124142 | 0.001 |
|   6   |  0.4002554307405988 | 0.001 |
|   7   | 0.39970185573093153 | 0.001 |
|   8   |  0.404629509532234  | 0.001 |
|   9   |  0.3936213786506913 | 0.001 |
|   10  | 0.38815942046252894 | 0.001 |
|   11  | 0.37017643066742384 | 0.001 |
|   12  |  0.385722351379689  | 0.001 |
|   13  |  0.3760382302318746 | 0.001 |
|   14  |  0.3807471697120754 | 0.001 |
|   15  |  0.3794647564154313 | 0.001 |
|   16  |  0.3816268210910466 | 0.001 |
|   17  |  0.3658582639002242 | 0.001 |
|   18  |  0.3861273397634496 | 0.001 |
|   19  |  0.3611083676229403 | 0.001 |
|   20  | 0.36720919811674707 | 0.001 |
|   21  |  0.3640958089924547 | 0.001 |
|   22  |  0.3714645759843402 | 0.001 |
|   23  | 0.37046980524331696 | 0.001 |
|   24  |  0.3611897009933011 | 0.001 |
|   25  | 0.37238923355339454 | 0.001 |
|   26  |  0.3590899782097303 | 0.001 |
|   27  |  0.3637206876709679 | 0.001 |
|   28  |  0.3628896119813075 | 0.001 |
|   29  | 0.36428485326260046 | 0.001 |
|   30  |  0.356671740843875  | 0.001 |
|   31  | 0.35681896702825167 | 0.001 |
|   32  |  0.3650005995673999 | 0.001 |
|   33  |  0.3590858292620224 | 0.001 |
|   34  |  0.3726069476187149 | 0.001 |
|   35  | 0.35273750032676854 | 0.001 |
|   36  |  0.3516096872302396 | 0.001 |
|   37  | 0.35268691251952244 | 0.001 |
|   38  |  0.3604305305111958 | 0.001 |
|   39  | 0.35187875409134267 | 0.001 |
|   40  |  0.3513319916562504 | 0.001 |
|   41  |  0.3513188228168929 | 0.001 |
|   42  |  0.3525459247409126 | 0.001 |
|   43  |  0.3462679474038092 | 0.001 |
|   44  |  0.3543640236898867 | 0.001 |
|   45  | 0.35348250792609087 | 0.001 |
|   46  |  0.3506274621678982 | 0.001 |
|   47  | 0.37636841947167315 | 0.001 |
|   48  |  0.3489351949593328 | 0.001 |
|   49  | 0.35527274642587775 | 0.001 |
|   50  |  0.3579722245560236 | 0.001 |
|   51  |  0.3567306780631274 | 0.001 |
|   52  | 0.36316207636882214 | 0.001 |
|   53  |  0.3495686118751433 | 0.001 |
|   54  |  0.3514467497903101 | 0.001 |
|   55  |  0.3584621751334988 | 0.001 |
|   56  |  0.3462926356804035 | 0.001 |
|   57  |  0.3479368609608443 | 0.001 |
|   58  | 0.34717162282949204 | 0.001 |
|   59  | 0.35638437170867965 | 0.001 |
|   60  | 0.35803808594299114 | 0.001 |
|   61  | 0.35560181907991467 | 0.001 |
|   62  |  0.3523367112844594 | 0.001 |
|   63  |  0.3520027997681075 | 0.001 |
|   64  | 0.34678928361779265 | 0.001 |
|   65  |  0.3506751693858297 | 0.001 |
|   66  | 0.34018339049755875 | 0.001 |
|   67  | 0.33754523783233087 | 0.001 |
|   68  |  0.3523385379498066 | 0.001 |
|   69  | 0.35500557755533013 | 0.001 |
|   70  |  0.3482497052333774 | 0.001 |
|   71  |  0.3426063501970511 | 0.001 |
|   72  |  0.3424824152854386 | 0.001 |
|   73  |  0.3378120129269304 | 0.001 |
|   74  |  0.347246322230991  | 0.001 |
|   75  | 0.34602443712773384 | 0.001 |
|   76  |  0.3486724019222033 | 0.001 |
|   77  | 0.34968196727011613 | 0.001 |
|   78  |  0.3521405883451929 | 0.001 |
|   79  |  0.346908590437961  | 0.001 |
|   80  | 0.34890399846957604 | 0.001 |
|   81  |  0.3509636593575716 | 0.001 |
|   82  |  0.3354331262595732 | 0.001 |
|   83  | 0.32634723903011037 | 0.001 |
|   84  |  0.3363028203978197 | 0.001 |
|   85  | 0.33160993402683336 | 0.001 |
|   86  |  0.3451998643055977 | 0.001 |
|   87  | 0.32991812085463246 | 0.001 |
|   88  |  0.3438411584292725 | 0.001 |
|   89  |  0.348844599686412  | 0.001 |
|   90  |  0.3385746514568164 | 0.001 |
|   91  |  0.3378648495795748 | 0.001 |
|   92  |  0.3369805686334497 | 0.001 |
|   93  |  0.3416693142495624 | 0.001 |
|   94  |  0.3413672164387347 | 0.001 |
|   95  |  0.320341334528111  | 0.001 |
|   96  |  0.318405760894623  | 0.001 |
|   97  |  0.3304936517405553 | 0.001 |
|   98  |  0.3392235757884114 | 0.001 |
|   99  |  0.3378070936528469 | 0.001 |
|  100  |  0.3530393316319094 | 0.001 |
|  101  | 0.32661944173461044 | 0.001 |
|  102  | 0.33276284970650466 | 0.001 |
|  103  | 0.34153595181412183 | 0.001 |
|  104  | 0.32983769236211197 | 0.001 |
|  105  |  0.3430226471614551 | 0.001 |
|  106  |  0.3345823464385564 | 0.001 |
|  107  | 0.33694555250113734 | 0.001 |
|  108  |  0.3321490596362842 | 0.001 |
|  109  |  0.3346391854246972 | 0.001 |
|  110  |  0.344625771458686  | 0.001 |
|  111  | 0.33253670376536465 | 0.001 |
|  112  | 0.34269452799471517 | 0.001 |
|  113  |  0.3284654329611429 | 0.001 |
|  114  |  0.328999526174353  | 0.001 |
|  115  |  0.3370991014377658 | 0.001 |
|  116  |  0.3393178582425294 | 0.001 |
|  117  | 0.34030815088947386 | 0.001 |
|  118  | 0.32412725322339125 | 0.001 |
|  119  |  0.3328992313004168 | 0.001 |
|  120  |  0.3452326280024388 | 0.001 |
|  121  |  0.3435779645530602 | 0.001 |
|  122  | 0.32429712780910463 | 0.001 |
|  123  | 0.33217692540383587 | 0.001 |
|  124  |  0.3536264446299492 | 0.001 |
|  125  | 0.34241155978666754 | 0.001 |
|  126  | 0.33894717348901965 | 0.001 |
|  127  | 0.33729736669997007 | 0.001 |
|  128  | 0.33331607927574014 | 0.001 |
|  129  |  0.3231212012143511 | 0.001 |
|  130  |  0.3415640319604658 | 0.001 |
|  131  |  0.3213876925943599 | 0.001 |
|  132  | 0.32738974340944793 | 0.001 |
|  133  | 0.33465605158325207 | 0.001 |
|  134  |  0.3287831579163043 | 0.001 |
|  135  |  0.3397985511487536 | 0.001 |
|  136  |  0.3221925874951151 | 0.001 |
|  137  | 0.32948039808153623 | 0.001 |
|  138  |  0.332047252401618  | 0.001 |
|  139  |  0.333655498209839  | 0.001 |
|  140  | 0.33100624136838613 | 0.001 |
|  141  |  0.3482669640372936 | 0.001 |
|  142  | 0.32148188180371656 | 0.001 |
|  143  | 0.32589605272572647 | 0.001 |
|  144  | 0.33084697459380125 | 0.001 |
|  145  |  0.3151391567412808 | 0.001 |
|  146  | 0.32353889469945174 | 0.001 |
|  147  | 0.33301421570955564 | 0.001 |
|  148  | 0.33187788635286347 | 0.001 |
|  149  |  0.3281783096960865 | 0.001 |
|  150  | 0.34047788254559713 | 0.001 |
|  151  |  0.3298561306214257 | 0.001 |
|  152  |  0.3262454882714205 | 0.001 |
|  153  |  0.3240273139386124 | 0.001 |
|  154  | 0.33190843566194855 | 0.001 |
|  155  |  0.3251730032038283 | 0.001 |
|  156  |  0.3324677228522456 | 0.001 |
|  157  | 0.33164499962091937 | 0.001 |
|  158  |  0.329629041195108  | 0.001 |
|  159  | 0.32735319414362496 | 0.001 |
|  160  | 0.32788315274728724 | 0.001 |
|  161  | 0.33490030493420203 | 0.001 |
|  162  |  0.3162637052855243 | 0.001 |
|  163  |  0.3241368939727305 | 0.001 |
|  164  | 0.32290983511772786 | 0.001 |
|  165  | 0.33040488336675594 | 0.001 |
|  166  | 0.33127521385345576 | 0.001 |
|  167  | 0.32148409573949854 | 0.001 |
|  168  |  0.3272980718242425 | 0.001 |
|  169  |  0.3245819054689159 | 0.001 |
|  170  |  0.3286728817102161 | 0.001 |
|  171  |  0.3247227201213732 | 0.001 |
|  172  |  0.3243902518362866 | 0.001 |
|  173  |  0.3361157812003793 | 0.001 |
|  174  |  0.327425634585144  | 0.001 |
|  175  | 0.32681753961444193 | 0.001 |
|  176  | 0.33061932224314455 | 0.001 |
|  177  |  0.3369918737961388 | 0.001 |
|  178  | 0.32364011175540425 | 0.001 |
|  179  |  0.3148764147916256 | 0.001 |
|  180  | 0.32371629202408475 | 0.001 |
|  181  | 0.32556665085518643 | 0.001 |
|  182  | 0.32226253086125645 | 0.001 |
|  183  |  0.3184893804681885 | 0.001 |
|  184  |  0.3177351992587542 | 0.001 |
