+-------+---------------------+-------+
| Epoch |         bpd         |   lr  |
+-------+---------------------+-------+
|   1   |  0.6340175423985507 | 0.001 |
|   2   |  0.5709798893142451 | 0.001 |
|   3   |  0.5183353103801585 | 0.001 |
|   4   |  0.5290855981791928 | 0.001 |
|   5   |  0.525746707782775  | 0.001 |
|   6   |  0.4717129055949429 | 0.001 |
|   7   | 0.49240698200733074 | 0.001 |
|   8   |  0.516814134169144  | 0.001 |
|   9   |  0.5001829720767067 | 0.001 |
|   10  | 0.48898367215278177 | 0.001 |
|   11  |  0.5062094119436819 | 0.001 |
|   12  |  0.4889391036834539 | 0.001 |
|   13  |  0.4964513059352086 | 0.001 |
|   14  |  0.5061871900250715 | 0.001 |
|   15  |  0.5148391013568149 | 0.001 |
|   16  |  0.5171202386890192 | 0.001 |
|   17  |  0.4822161347832687 | 0.001 |
|   18  | 0.47966003288191916 | 0.001 |
|   19  | 0.49152153628424944 | 0.001 |
|   20  | 0.47437775779289554 | 0.001 |
|   21  |  0.4871716908125633 | 0.001 |
|   22  | 0.47829909986507835 | 0.001 |
|   23  |  0.5031630140070226 | 0.001 |
|   24  |  0.4708201734126078 | 0.001 |
|   25  | 0.47681722058849424 | 0.001 |
|   26  | 0.48490333909380307 | 0.001 |
|   27  | 0.49494497169788293 | 0.001 |
|   28  |  0.4767441394540422 | 0.001 |
|   29  |  0.5003831835454953 | 0.001 |
|   30  | 0.48076721826571145 | 0.001 |
|   31  | 0.49518218177658957 | 0.001 |
|   32  |  0.4499201311108484 | 0.001 |
|   33  | 0.44088763100548445 | 0.001 |
|   34  |  0.4933371475287952 | 0.001 |
|   35  |  0.4698358560980386 | 0.001 |
|   36  | 0.49594180190915454 | 0.001 |
|   37  |  0.4845150277180768 | 0.001 |
|   38  |  0.4544938870388464 | 0.001 |
|   39  | 0.47410969229916206 | 0.001 |
|   40  | 0.47359301082639266 | 0.001 |
|   41  | 0.47802075015997997 | 0.001 |
|   42  | 0.49214208988157065 | 0.001 |
|   43  | 0.48331201359235665 | 0.001 |
|   44  |  0.4524080085439222 | 0.001 |
|   45  | 0.46945576886552304 | 0.001 |
|   46  | 0.48227410766978285 | 0.001 |
|   47  |  0.4693699322907402 | 0.001 |
|   48  |  0.4677475568944151 | 0.001 |
|   49  | 0.46051984163316934 | 0.001 |
|   50  | 0.47424753304588296 | 0.001 |
|   51  |  0.4554566726158047 | 0.001 |
|   52  | 0.48462467041579227 | 0.001 |
|   53  |  0.4485322563774293 | 0.001 |
|   54  |  0.484537770273526  | 0.001 |
|   55  |  0.4559569717565925 | 0.001 |
|   56  |  0.4672019620040181 | 0.001 |
|   57  | 0.46242066587482233 | 0.001 |
|   58  |   0.46933025770573  | 0.001 |
|   59  | 0.47207207831772824 | 0.001 |
|   60  |  0.4578905208485308 | 0.001 |
|   61  |  0.4532966663826309 | 0.001 |
|   62  |  0.4692240467709294 | 0.001 |
|   63  |  0.4530222442806416 | 0.001 |
|   64  | 0.48543096473947467 | 0.001 |
|   65  |  0.4655943181058667 | 0.001 |
|   66  |  0.4662601497273423 | 0.001 |
|   67  | 0.43807204598401606 | 0.001 |
|   68  | 0.45517013714435867 | 0.001 |
|   69  | 0.46767531606494733 | 0.001 |
|   70  |  0.4459796164121079 | 0.001 |
|   71  |  0.4706199600203412 | 0.001 |
|   72  | 0.45782623587184895 | 0.001 |
|   73  |  0.4258436593075006 | 0.001 |
|   74  |  0.4371841540603578 | 0.001 |
|   75  | 0.43557483384249557 | 0.001 |
|   76  |  0.451763070250744  | 0.001 |
|   77  |  0.4546812458042038 | 0.001 |
|   78  |  0.4490932834278184 | 0.001 |
|   79  |  0.4669693262080197 | 0.001 |
|   80  |  0.4375926308090542 | 0.001 |
|   81  | 0.44819553537094386 | 0.001 |
|   82  | 0.45986292044259897 | 0.001 |
|   83  |  0.4498671255252595 | 0.001 |
|   84  |  0.464381836806634  | 0.001 |
|   85  |  0.439407559427466  | 0.001 |
|   86  |  0.453473197588839  | 0.001 |
|   87  | 0.44401387645519724 | 0.001 |
|   88  |  0.4649915674796928 | 0.001 |
|   89  | 0.43462434267367395 | 0.001 |
|   90  | 0.44855067175617486 | 0.001 |
|   91  |  0.4445483910258784 | 0.001 |
|   92  |  0.4515347376025483 | 0.001 |
|   93  | 0.47048706270487833 | 0.001 |
|   94  |  0.4455144025304269 | 0.001 |
|   95  | 0.45003052915607233 | 0.001 |
|   96  | 0.44650975090564154 | 0.001 |
|   97  | 0.44993856878339966 | 0.001 |
|   98  |  0.4454276183530294 | 0.001 |
|   99  |  0.4398452505631543 | 0.001 |
|  100  |  0.430172628507273  | 0.001 |
|  101  | 0.42746087978268116 | 0.001 |
|  102  | 0.42965654484220833 | 0.001 |
|  103  |  0.4254925892938908 | 0.001 |
|  104  |  0.4317483370819507 | 0.001 |
|  105  |  0.4423397290947649 | 0.001 |
|  106  |  0.4489928905737715 | 0.001 |
|  107  |  0.4340720885834464 | 0.001 |
|  108  |  0.4321604687170144 | 0.001 |
|  109  | 0.45004685855764626 | 0.001 |
|  110  | 0.42693853674928656 | 0.001 |
|  111  | 0.41852989922600625 | 0.001 |
|  112  | 0.44985895829845923 | 0.001 |
|  113  | 0.43971167229011676 | 0.001 |
|  114  |  0.4098574457049926 | 0.001 |
|  115  | 0.44238897161572754 | 0.001 |
|  116  |  0.4274360423510775 | 0.001 |
|  117  |  0.4185326074830852 | 0.001 |
|  118  |  0.4252269273597753 | 0.001 |
|  119  | 0.43326739932107705 | 0.001 |
|  120  |  0.4344079812200527 | 0.001 |
|  121  |  0.4269660969915138 | 0.001 |
|  122  | 0.42996160618810225 | 0.001 |
|  123  |  0.4190562414715116 | 0.001 |
|  124  |  0.4209511626285862 | 0.001 |
|  125  |  0.4410191470319709 | 0.001 |
|  126  | 0.41731166848869383 | 0.001 |
|  127  |  0.4296470290487328 | 0.001 |
|  128  |  0.4486751282011183 | 0.001 |
|  129  |  0.4356498528694847 | 0.001 |
|  130  |  0.4244105693526439 | 0.001 |
|  131  |  0.4221184032145036 | 0.001 |
|  132  |  0.4306450410634511 | 0.001 |
|  133  |  0.412518455952545  | 0.001 |
|  134  | 0.41742000220166764 | 0.001 |
|  135  |  0.4305027803959409 | 0.001 |
|  136  |  0.4159300385932344 | 0.001 |
|  137  |  0.418996873947547  | 0.001 |
|  138  | 0.42466884471394967 | 0.001 |
|  139  | 0.41054199054304213 | 0.001 |
|  140  |  0.4432345247750705 | 0.001 |
|  141  | 0.40445707203070075 | 0.001 |
|  142  |  0.4136789648751634 | 0.001 |
|  143  |  0.4279054490440926 | 0.001 |
|  144  |  0.4069434912356767 | 0.001 |
|  145  | 0.40489305921976526 | 0.001 |
|  146  |  0.3929462165891846 | 0.001 |
|  147  | 0.39516842272567154 | 0.001 |
|  148  |  0.3977795860166683 | 0.001 |
|  149  | 0.39974685328466525 | 0.001 |
|  150  |  0.4062649533036708 | 0.001 |
|  151  |  0.4223936814264413 | 0.001 |
|  152  |  0.3836350001591731 | 0.001 |
|  153  |  0.4175876692794901 | 0.001 |
|  154  |  0.3976522093149218 | 0.001 |
|  155  |  0.3745878255617563 | 0.001 |
|  156  | 0.40568978757732205 | 0.001 |
|  157  | 0.38711903908204515 | 0.001 |
|  158  | 0.39208432359977236 | 0.001 |
|  159  |  0.4015120132992835 | 0.001 |
|  160  | 0.39903244207009186 | 0.001 |
|  161  |  0.3803330151882735 | 0.001 |
|  162  | 0.39687149259109705 | 0.001 |
|  163  |  0.3790821065984284 | 0.001 |
|  164  |  0.3820721913088536 | 0.001 |
|  165  |  0.3839820697324272 | 0.001 |
|  166  |  0.3829974966879766 | 0.001 |
|  167  | 0.36781521259718697 | 0.001 |
|  168  |  0.3929126264055261 | 0.001 |
|  169  |  0.3816115359310785 | 0.001 |
|  170  |  0.3653965055664442 | 0.001 |
|  171  | 0.36596281363559646 | 0.001 |
|  172  |  0.3707141297786825 | 0.001 |
|  173  |  0.3728014145677976 | 0.001 |
|  174  | 0.35442441516493567 | 0.001 |
|  175  |  0.3900773681665468 | 0.001 |
|  176  |  0.3901679223840752 | 0.001 |
|  177  | 0.37338836107571055 | 0.001 |
|  178  | 0.36319521653522413 | 0.001 |
|  179  |  0.3791683012182197 | 0.001 |
|  180  | 0.34814745197029173 | 0.001 |
|  181  | 0.36302203014145373 | 0.001 |
|  182  |  0.3700854879330328 | 0.001 |
|  183  |  0.3666880310601432 | 0.001 |
|  184  |  0.3599517799647377 | 0.001 |
|  185  | 0.35541085201325723 | 0.001 |
|  186  | 0.36851667616267225 | 0.001 |
|  187  |  0.3293555049373425 | 0.001 |
|  188  |  0.3723377227134319 | 0.001 |
|  189  |  0.3322888663962692 | 0.001 |
|  190  | 0.34855141702743936 | 0.001 |
|  191  |  0.3360587196253692 | 0.001 |
|  192  | 0.34553376702276023 | 0.001 |
|  193  |  0.3285328742597559 | 0.001 |
|  194  | 0.33739052427871785 | 0.001 |
|  195  |  0.3368857546968742 | 0.001 |
|  196  | 0.33534132405350775 | 0.001 |
|  197  |  0.3561072312237501 | 0.001 |
|  198  |  0.3276053096513911 | 0.001 |
|  199  |  0.3400658289807766 | 0.001 |
|  200  |  0.3122325715656692 | 0.001 |
|  201  | 0.30934321973038315 | 0.001 |
|  202  |  0.3233252387395357 | 0.001 |
|  203  |  0.3276246002821678 | 0.001 |
|  204  |  0.3169260107757144 | 0.001 |
|  205  |  0.3235972493330761 | 0.001 |
|  206  |  0.3163324193579969 | 0.001 |
|  207  | 0.31317645985731624 | 0.001 |
|  208  | 0.31118944053238323 | 0.001 |
|  209  | 0.33688435635151426 | 0.001 |
|  210  |  0.3088135237502829 | 0.001 |
+-------+---------------------+-------+
