+-------+---------------------+-------+
| Epoch |         bpd         |   lr  |
+-------+---------------------+-------+
|   1   |  0.6575874724247222 | 0.001 |
|   2   |  0.5787957700934047 | 0.001 |
|   3   |   0.50779348352278  | 0.001 |
|   4   |  0.4864676646992541 | 0.001 |
|   5   |  0.5156439134900344 | 0.001 |
|   6   |  0.5127481196139407 | 0.001 |
|   7   | 0.48144543541719903 | 0.001 |
|   8   |  0.4489436540781617 | 0.001 |
|   9   |  0.4236180669226876 | 0.001 |
|   10  | 0.42903978670737236 | 0.001 |
|   11  |  0.4405029369735421 | 0.001 |
|   12  | 0.43026107141797315 | 0.001 |
|   13  | 0.40092685471055667 | 0.001 |
|   14  | 0.41068705550248663 | 0.001 |
|   15  |  0.4150280860682854 | 0.001 |
|   16  |  0.4257222241598933 | 0.001 |
|   17  |  0.3636666399602015 | 0.001 |
|   18  | 0.35372409868759463 | 0.001 |
|   19  |  0.3750799611373044 | 0.001 |
|   20  |   0.3567013578782   | 0.001 |
|   21  |  0.378225081723363  | 0.001 |
|   22  |  0.3205523053372444 | 0.001 |
|   23  |  0.339300790422163  | 0.001 |
|   24  |  0.3268981356735734 | 0.001 |
|   25  | 0.34787135067197433 | 0.001 |
|   26  | 0.31083691830444116 | 0.001 |
|   27  |  0.3046311594148979 | 0.001 |
|   28  |  0.3101985985717358 | 0.001 |
|   29  | 0.30080325776366384 | 0.001 |
|   30  | 0.30735649393283376 | 0.001 |
|   31  |  0.2906696032356141 | 0.001 |
|   32  | 0.27567287744203955 | 0.001 |
|   33  |  0.2581839781619527 | 0.001 |
|   34  | 0.27691186642387233 | 0.001 |
|   35  |  0.277467423983347  | 0.001 |
|   36  |  0.2745006213291993 | 0.001 |
|   37  |  0.2700456402628084 | 0.001 |
|   38  | 0.26639439992919495 | 0.001 |
|   39  |  0.2662765213388307 | 0.001 |
|   40  |  0.2655691229629665 | 0.001 |
|   41  | 0.27028082503501216 | 0.001 |
|   42  | 0.25543142412535697 | 0.001 |
|   43  | 0.24603054882208258 | 0.001 |
|   44  | 0.24372400802271918 | 0.001 |
|   45  |  0.2533947232629797 | 0.001 |
|   46  |  0.2307807079648156 | 0.001 |
|   47  |  0.2440860678396922 | 0.001 |
|   48  |  0.2340179895909726 | 0.001 |
|   49  | 0.24367844527746618 | 0.001 |
|   50  | 0.24136334921857616 | 0.001 |
|   51  | 0.22794324175844297 | 0.001 |
|   52  | 0.23489612422037645 | 0.001 |
|   53  | 0.23373113405741577 | 0.001 |
|   54  | 0.22449752118316815 | 0.001 |
|   55  |  0.2078866523634034 | 0.001 |
|   56  |  0.2316797567186747 | 0.001 |
|   57  | 0.21345503361747944 | 0.001 |
|   58  | 0.22639443704490528 | 0.001 |
|   59  | 0.23055675931703618 | 0.001 |
|   60  |  0.2141579045026243 | 0.001 |
|   61  |  0.2206150304473948 | 0.001 |
|   62  |  0.2196606843968387 | 0.001 |
|   63  | 0.20746751208999664 | 0.001 |
|   64  | 0.21764135031640808 | 0.001 |
|   65  |  0.204929983912508  | 0.001 |
|   66  |  0.2114594884877257 | 0.001 |
|   67  | 0.20390525096404608 | 0.001 |
|   68  | 0.20671871901543384 | 0.001 |
|   69  | 0.19355466669862786 | 0.001 |
|   70  | 0.19708971296542818 | 0.001 |
|   71  | 0.19620605778314093 | 0.001 |
|   72  | 0.22363803490509698 | 0.001 |
|   73  | 0.20709349129285265 | 0.001 |
|   74  | 0.19414556646374856 | 0.001 |
|   75  |  0.1829912666156077 | 0.001 |
|   76  |  0.2079144584632031 | 0.001 |
|   77  | 0.18479412956334199 | 0.001 |
|   78  | 0.19628972250788615 | 0.001 |
|   79  | 0.20312359115662137 | 0.001 |
|   80  | 0.20038796050552263 | 0.001 |
|   81  | 0.19039227786831686 | 0.001 |
|   82  |  0.2047207852359137 | 0.001 |
|   83  | 0.19922114936504542 | 0.001 |
|   84  | 0.17855323670347964 | 0.001 |
|   85  | 0.17782522152825425 | 0.001 |
|   86  | 0.16580496517532906 | 0.001 |
|   87  | 0.18199089245977892 | 0.001 |
|   88  | 0.17586153191782267 | 0.001 |
|   89  |  0.1803181711787106 | 0.001 |
|   90  |  0.1948034689873225 | 0.001 |
|   91  | 0.17373235198099912 | 0.001 |
|   92  | 0.17227701302820564 | 0.001 |
|   93  | 0.16416750618866405 | 0.001 |
|   94  | 0.17880530507067685 | 0.001 |
|   95  | 0.16470402933390663 | 0.001 |
|   96  | 0.17328538742165545 | 0.001 |
|   97  | 0.16903849284441252 | 0.001 |
|   98  |  0.1752060595697044 | 0.001 |
|   99  | 0.19977019409740324 | 0.001 |
+-------+---------------------+-------+
