+-------+---------------------+-------+
| Epoch |         bpd         |   lr  |
+-------+---------------------+-------+
|   1   |  0.5439247871807643 | 0.001 |
|   2   |  0.4988800905772618 | 0.001 |
|   3   | 0.42553757882118226 | 0.001 |
|   4   |  0.4381939423084259 | 0.001 |
|   5   |  0.4292014328581946 | 0.001 |
|   6   |  0.4223172171626772 | 0.001 |
|   7   | 0.41999539606911795 | 0.001 |
|   8   | 0.40387988696779525 | 0.001 |
|   9   |  0.3804784267970494 | 0.001 |
|   10  | 0.37824791949135916 | 0.001 |
|   11  | 0.37290331142289296 | 0.001 |
|   12  | 0.35996321506159645 | 0.001 |
|   13  |  0.3786202260255814 | 0.001 |
|   14  |  0.3544250968524388 | 0.001 |
|   15  |  0.3541733696801322 | 0.001 |
|   16  |  0.3571628087588719 | 0.001 |
|   17  |  0.3522449377264295 | 0.001 |
|   18  |  0.3417692868368966 | 0.001 |
|   19  | 0.31875576867376054 | 0.001 |
|   20  |  0.3566833029815129 | 0.001 |
|   21  |  0.3297171733719962 | 0.001 |
|   22  |  0.3398175048828125 | 0.001 |
|   23  | 0.32952496038164414 | 0.001 |
|   24  |  0.3312946284839085 | 0.001 |
|   25  | 0.34965490984916686 | 0.001 |
|   26  |  0.3398139613355909 | 0.001 |
|   27  |  0.3596620806966509 | 0.001 |
|   28  | 0.32489182240622383 | 0.001 |
|   29  | 0.32534975385665893 | 0.001 |
|   30  | 0.34323420522894177 | 0.001 |
|   31  | 0.33926306193215505 | 0.001 |
|   32  |  0.3315793273193496 | 0.001 |
|   33  |  0.3455282267161778 | 0.001 |
|   34  | 0.32560018791471207 | 0.001 |
|   35  |  0.3400110471248627 | 0.001 |
|   36  |  0.3323198103223528 | 0.001 |
|   37  | 0.33331700250080654 | 0.001 |
|   38  |  0.3396524400029864 | 0.001 |
|   39  | 0.32854175121443613 | 0.001 |
|   40  | 0.35191431549617225 | 0.001 |
|   41  |  0.3498582433291844 | 0.001 |
|   42  | 0.34289515015057154 | 0.001 |
|   43  |  0.3167671036379678 | 0.001 |
|   44  | 0.32362425271102363 | 0.001 |
|   45  | 0.35517070702144077 | 0.001 |
|   46  | 0.34589161045210703 | 0.001 |
|   47  |  0.3269113829817091 | 0.001 |
|   48  |  0.3153462840744427 | 0.001 |
|   49  | 0.32820463269097466 | 0.001 |
|   50  | 0.33534096132005964 | 0.001 |
|   51  |  0.3479997865472521 | 0.001 |
|   52  |  0.334672503215926  | 0.001 |
|   53  |  0.3173453736305237 | 0.001 |
|   54  | 0.34067998734542304 | 0.001 |
|   55  | 0.33476184383460456 | 0.001 |
|   56  | 0.33007122138568334 | 0.001 |
|   57  | 0.31371634984016417 | 0.001 |
|   58  | 0.31881542250088285 | 0.001 |
|   59  | 0.33095309138298035 | 0.001 |
|   60  |  0.3347690744144576 | 0.001 |
|   61  | 0.33657588500635965 | 0.001 |
|   62  |  0.3302380861554827 | 0.001 |
|   63  | 0.31148930260539054 | 0.001 |
|   64  | 0.34346250719683513 | 0.001 |
|   65  | 0.33208605548313685 | 0.001 |
|   66  | 0.31507272447858536 | 0.001 |
|   67  | 0.30966222732407706 | 0.001 |
|   68  |  0.3300674295766013 | 0.001 |
|   69  | 0.31707286173956734 | 0.001 |
|   70  |  0.3249971968787057 | 0.001 |
|   71  |  0.3357941085951669 | 0.001 |
|   72  | 0.32090128116948263 | 0.001 |
|   73  | 0.33083724643502915 | 0.001 |
|   74  |  0.3266249360016414 | 0.001 |
|   75  | 0.32778272581100465 | 0.001 |
|   76  |  0.333496883222035  | 0.001 |
|   77  |  0.3336642177445548 | 0.001 |
|   78  |  0.3264467465707234 | 0.001 |
|   79  | 0.30801026378359114 | 0.001 |
|   80  |  0.3224805085999625 | 0.001 |
|   81  | 0.34178057728494915 | 0.001 |
|   82  | 0.31527173379489354 | 0.001 |
|   83  | 0.31636244208472114 | 0.001 |
|   84  |  0.3135696796689715 | 0.001 |
|   85  | 0.33490804587091716 | 0.001 |
|   86  | 0.33138150899750846 | 0.001 |
|   87  |  0.3166609805992671 | 0.001 |
|   88  |  0.3274570064033781 | 0.001 |
|   89  | 0.32255719353471485 | 0.001 |
|   90  |  0.3154672907931464 | 0.001 |
|   91  |  0.3140482337474823 | 0.001 |
|   92  |  0.3262468202454703 | 0.001 |
|   93  |  0.3142545961311885 | 0.001 |
|   94  | 0.31808459407942635 | 0.001 |
|   95  | 0.32937126848527365 | 0.001 |
|   96  |  0.3159121366398675 | 0.001 |
|   97  |  0.3146142272949219 | 0.001 |
|   98  |  0.3281169092655182 | 0.001 |
|   99  |  0.3204682651587895 | 0.001 |
|  100  |  0.3362772900036403 | 0.001 |
|  101  | 0.31623934022017886 | 0.001 |
|  102  |  0.3210536947931562 | 0.001 |
|  103  | 0.32411217522621155 | 0.001 |
|  104  | 0.31363414573669435 | 0.001 |
|  105  | 0.32596532208578927 | 0.001 |
|  106  |  0.2986812640087945 | 0.001 |
|  107  | 0.33291244884899684 | 0.001 |
|  108  |  0.2910742549555642 | 0.001 |
|  109  |  0.3177573175600597 | 0.001 |
|  110  |  0.3033280538831438 | 0.001 |
|  111  |  0.3073378525120871 | 0.001 |
|  112  | 0.31188094064167565 | 0.001 |
|  113  |  0.3011505249908992 | 0.001 |
|  114  | 0.30384805597577774 | 0.001 |
|  115  |  0.3132849543775831 | 0.001 |
|  116  | 0.30534067627361844 | 0.001 |
|  117  |  0.3202602491038186 | 0.001 |
|  118  | 0.31934593112128123 | 0.001 |
|  119  | 0.30765377262660437 | 0.001 |
|  120  |  0.2876982454572405 | 0.001 |
|  121  | 0.28741853619473323 | 0.001 |
|  122  |  0.3210068759918213 | 0.001 |
|  123  |  0.3132083647932325 | 0.001 |
|  124  |  0.3321486312150955 | 0.001 |
|  125  |  0.3016413608278547 | 0.001 |
|  126  |  0.3051994489942278 | 0.001 |
|  127  |  0.3071677401747022 | 0.001 |
|  128  |  0.310516637802124  | 0.001 |
|  129  | 0.30882678612640924 | 0.001 |
|  130  | 0.30572751670224324 | 0.001 |
|  131  |  0.3141741957323892 | 0.001 |
|  132  |  0.293106649177415  | 0.001 |
|  133  | 0.30626734811919076 | 0.001 |
|  134  | 0.32777538418769836 | 0.001 |
|  135  |  0.3052937636971474 | 0.001 |
|  136  |  0.3064732108967645 | 0.001 |
|  137  | 0.30491841646603174 | 0.001 |
|  138  |  0.3069335719857897 | 0.001 |
|  139  |  0.3061266288076128 | 0.001 |
|  140  | 0.31098045318467277 | 0.001 |
|  141  |  0.3166434361594064 | 0.001 |
|  142  |  0.3090848310504641 | 0.001 |
|  143  | 0.29864415396962846 | 0.001 |
|  144  | 0.31749879264831543 | 0.001 |
|  145  | 0.29730766736609593 | 0.001 |
|  146  | 0.30600321384838647 | 0.001 |
|  147  | 0.29449795000907397 | 0.001 |
|  148  | 0.30585085558039804 | 0.001 |
|  149  |  0.3149944443021502 | 0.001 |
|  150  | 0.31675787472724914 | 0.001 |
|  151  | 0.31053316053322383 | 0.001 |
|  152  | 0.29452921560832435 | 0.001 |
|  153  |  0.3065360350097929 | 0.001 |
|  154  |  0.290475733757019  | 0.001 |
|  155  |   0.29657949420384  | 0.001 |
|  156  | 0.30184179007155554 | 0.001 |
|  157  |  0.3124085582154138 | 0.001 |
|  158  | 0.31860827540499825 | 0.001 |
|  159  |  0.3192607200145721 | 0.001 |
|  160  |  0.3117356595993042 | 0.001 |
|  161  |  0.3081779751096453 | 0.001 |
|  162  | 0.30531080504826136 | 0.001 |
|  163  | 0.28614529455985344 | 0.001 |
|  164  | 0.30361113020351954 | 0.001 |
|  165  |  0.3201970667498452 | 0.001 |
|  166  | 0.31660280558041165 | 0.001 |
|  167  | 0.31192494828360423 | 0.001 |
|  168  |  0.2916698964153017 | 0.001 |
|  169  |  0.3006779090847288 | 0.001 |
|  170  | 0.29824823781422205 | 0.001 |
|  171  | 0.29543259617260526 | 0.001 |
|  172  | 0.30077445816993714 | 0.001 |
|  173  | 0.30865879121848516 | 0.001 |
|  174  |  0.3206051191602434 | 0.001 |
|  175  | 0.29883540051324026 | 0.001 |
|  176  | 0.30001720535755155 | 0.001 |
|  177  |   0.29926398229599  | 0.001 |
|  178  |  0.3042761459691184 | 0.001 |
|  179  |  0.300878372328622  | 0.001 |
|  180  |  0.3036285171168191 | 0.001 |
|  181  |  0.3015702151485852 | 0.001 |
|  182  | 0.30136671790054864 | 0.001 |
|  183  | 0.29494765322549005 | 0.001 |
|  184  |  0.2841795871257782 | 0.001 |
|  185  | 0.31147376901762824 | 0.001 |
|  186  | 0.30079671244961875 | 0.001 |
|  187  |  0.2938863675977503 | 0.001 |
|  188  |  0.2994748501777649 | 0.001 |
|  189  |  0.2962818758147103 | 0.001 |
|  190  |  0.2855230018751962 | 0.001 |
|  191  |  0.2862280609267099 | 0.001 |
|  192  | 0.30233480882644653 | 0.001 |
|  193  |  0.2958585481643677 | 0.001 |
|  194  |  0.3011620841026306 | 0.001 |
|  195  |  0.3198209687641689 | 0.001 |
|  196  |  0.3266286796586854 | 0.001 |
|  197  |  0.2922777624130249 | 0.001 |
|  198  |  0.2971494460105896 | 0.001 |
|  199  | 0.30152790689468384 | 0.001 |
|  200  | 0.29985493893282755 | 0.001 |
|  201  |  0.2890927539042064 | 0.001 |
|  202  | 0.29263345494440623 | 0.001 |
