+-------+---------------------+--------+
| Epoch |         bpd         |   lr   |
+-------+---------------------+--------+
|   1   | 0.47893315249627144 | 0.0001 |
|   2   |  0.2149027009996084 | 0.0001 |
|   3   |  0.2175944685553893 | 0.0001 |
|   4   | 0.21348888136637517 | 0.0001 |
|   5   | 0.20532740115737302 | 0.0001 |
|   6   |  0.2007894723652265 | 0.0001 |
|   7   | 0.19767121280997227 | 0.0001 |
|   8   | 0.19942966779837243 | 0.0001 |
|   9   |  0.1934256005936708 | 0.0001 |
|   10  | 0.20056643650317804 | 0.0001 |
|   11  | 0.19734230958498442 | 0.0001 |
|   12  | 0.20319280236577375 | 0.0001 |
|   13  | 0.19246010094498978 | 0.0001 |
|   14  | 0.19035271581692192 | 0.0001 |
|   15  | 0.19757166363489934 | 0.0001 |
|   16  |  0.1901532389032535 | 0.0001 |
|   17  |  0.1978571796646485 | 0.0001 |
|   18  | 0.19661006526305125 | 0.0001 |
|   19  | 0.19086645001020186 | 0.0001 |
|   20  |  0.1910183616555654 | 0.0001 |
|   21  | 0.19813398288992734 | 0.0001 |
|   22  | 0.19519501563448172 | 0.0001 |
|   23  | 0.18566708700397075 | 0.0001 |
|   24  | 0.18940459536627316 | 0.0001 |
|   25  | 0.19538504796532485 | 0.0001 |
|   26  | 0.18947128286728493 | 0.0001 |
|   27  | 0.19508410474428764 | 0.0001 |
|   28  | 0.19076420098352126 | 0.0001 |
|   29  | 0.19173800360697965 | 0.0001 |
|   30  | 0.20302033202770428 | 0.0001 |
|   31  |  0.1950002077107246 | 0.0001 |
|   32  |  0.1905343351073754 | 0.0001 |
|   33  | 0.19289682163642002 | 0.0001 |
|   34  |  0.1965523640696819 | 0.0001 |
|   35  | 0.18634553842055493 | 0.0001 |
|   36  | 0.18852294051112273 | 0.0001 |
|   37  |  0.1960815931359927 | 0.0001 |
|   38  | 0.19010466549258967 | 0.0001 |
|   39  | 0.19171432955906942 | 0.0001 |
|   40  |  0.1945308610987969 | 0.0001 |
|   41  |  0.1854307421315939 | 0.0001 |
|   42  | 0.18286662995815278 | 0.0001 |
|   43  |  0.1961167180385345 | 0.0001 |
|   44  | 0.19528109933703375 | 0.0001 |
|   45  |  0.1950013899650329 | 0.0001 |
|   46  | 0.18977046991005922 | 0.0001 |
|   47  | 0.18892869333235118 | 0.0001 |
|   48  |  0.1943143931718973 | 0.0001 |
|   49  | 0.19009436340286182 | 0.0001 |
|   50  | 0.18546326842445593 | 0.0001 |
+-------+---------------------+--------+
